,Attrition,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,"MonthlyIncome_(990.01, 2908.0]","MonthlyIncome_(2908.0, 4807.0]","MonthlyIncome_(4807.0, 6706.0]","MonthlyIncome_(6706.0, 8605.0]","MonthlyIncome_(8605.0, 10504.0]","MonthlyIncome_(10504.0, 12403.0]","MonthlyIncome_(12403.0, 14302.0]","MonthlyIncome_(14302.0, 16201.0]","MonthlyIncome_(16201.0, 18100.0]","MonthlyIncome_(18100.0, 19999.0]",OverTime_No,OverTime_Yes
666,1,24,17,2,4,3,1,2,1,13,3,1,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
667,0,30,7,4,4,3,2,1,7,14,3,2,2,8,3,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
668,0,29,8,1,3,1,2,1,3,13,3,3,1,9,3,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
669,0,40,2,3,3,3,2,4,1,13,3,3,0,9,4,3,9,8,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
670,0,39,8,1,3,3,1,3,1,11,3,1,1,8,3,3,8,3,0,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
671,1,41,12,3,2,3,5,3,1,12,3,4,0,23,0,3,22,15,15,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
672,0,37,6,4,3,3,2,4,4,14,3,2,1,7,5,4,5,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
673,0,45,2,2,4,2,2,4,1,19,3,1,2,10,3,3,10,7,3,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
674,1,36,9,4,3,2,1,1,7,23,4,2,0,10,4,3,5,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
675,1,53,24,4,1,3,3,1,6,13,3,2,0,15,2,2,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
676,0,40,2,4,3,3,1,3,2,14,3,2,3,20,2,3,5,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
677,0,33,10,5,4,4,3,3,0,14,3,4,2,10,3,3,9,8,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
678,0,44,1,3,2,3,1,4,6,12,3,3,0,6,2,3,4,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
679,0,50,28,1,4,4,1,3,1,11,3,3,3,20,3,3,20,8,3,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
680,0,29,17,3,2,2,3,1,1,13,3,1,0,10,3,2,10,9,0,9,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
681,1,33,16,3,1,3,2,1,5,15,3,3,0,6,3,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
682,1,46,10,3,3,3,3,2,5,21,4,3,3,14,2,3,8,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
683,0,35,11,2,3,2,3,1,2,13,3,3,1,10,3,3,4,0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
684,0,47,14,3,3,3,2,3,3,17,3,3,1,11,4,2,5,4,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
685,0,41,12,4,2,3,1,4,3,11,3,1,1,6,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
686,0,32,1,3,2,3,2,2,1,17,3,2,2,10,3,3,10,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
687,0,38,4,2,4,3,1,3,7,19,3,4,1,7,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
688,1,36,3,1,3,2,3,4,1,11,3,1,1,16,6,3,16,7,3,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
689,0,46,5,2,2,3,2,2,8,22,4,4,1,16,2,3,4,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
690,0,20,1,3,4,2,1,2,1,13,3,4,0,1,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
691,0,48,2,1,2,4,2,2,3,12,3,4,0,12,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
692,0,43,25,3,3,2,3,4,5,13,3,3,1,18,5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
693,0,37,10,3,3,3,1,1,6,20,4,2,1,17,3,3,5,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
694,0,49,22,4,1,3,4,2,3,16,3,2,2,27,2,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
695,1,44,24,3,4,3,1,3,3,22,4,4,1,19,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
696,0,48,1,4,4,2,4,1,7,11,3,1,1,21,3,1,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
697,1,20,11,3,4,2,1,1,1,15,3,1,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
698,0,28,1,2,3,3,1,4,1,15,3,2,1,3,2,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
699,0,56,8,3,3,3,1,1,4,18,3,3,1,19,3,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
700,0,27,11,1,2,3,1,1,0,14,3,2,0,6,3,4,5,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
701,0,32,3,4,3,3,2,1,1,12,3,3,1,8,2,4,8,7,6,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
702,0,29,2,3,3,3,1,2,0,23,4,4,1,6,3,3,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
703,0,55,26,4,3,4,5,2,4,18,3,1,1,35,0,3,10,9,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
704,0,40,15,3,1,2,3,3,1,13,3,4,2,18,2,3,18,15,14,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
705,0,32,5,4,2,3,1,2,2,14,3,2,0,12,3,3,7,7,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
706,0,34,15,2,3,3,2,1,1,12,3,4,0,10,6,4,10,8,9,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
707,0,52,1,4,3,2,5,3,0,14,3,1,1,34,5,3,33,18,11,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
708,0,24,9,3,3,2,1,2,1,11,3,3,3,1,4,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
709,0,36,11,4,2,2,2,4,4,13,3,1,1,8,2,2,6,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
710,0,46,10,3,3,2,3,4,2,19,3,3,1,15,3,3,3,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
711,0,57,24,2,3,4,3,4,3,16,3,2,1,12,2,1,5,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
712,1,47,29,4,1,3,3,2,1,12,3,4,1,10,2,2,10,7,9,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
713,0,31,2,4,3,3,1,4,0,18,3,2,1,3,2,1,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
714,0,41,2,5,2,3,4,1,7,16,3,2,1,22,2,3,18,16,11,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
715,0,55,1,2,1,3,3,4,3,14,3,4,1,24,4,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
716,1,45,26,4,1,3,2,1,2,14,3,4,2,5,4,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
717,0,23,2,1,3,3,1,1,3,13,3,3,1,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
718,0,49,18,4,4,3,2,4,1,15,3,1,2,7,0,3,7,7,1,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
719,0,42,8,3,4,3,1,3,4,13,3,4,0,8,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
720,0,35,16,3,4,3,3,3,4,12,3,3,0,10,2,3,8,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
721,0,37,11,3,2,3,3,4,1,14,3,3,3,10,1,3,10,8,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
722,0,32,8,3,3,4,2,4,1,15,3,3,2,10,4,4,10,7,0,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
723,1,34,9,4,4,3,2,1,4,17,3,3,1,11,3,2,7,1,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
724,0,31,3,4,2,3,3,3,9,12,3,1,1,9,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
725,0,21,15,2,3,3,1,4,1,14,3,4,0,0,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
726,0,31,7,3,4,3,2,4,4,12,3,4,3,13,3,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
727,0,34,15,3,2,3,4,1,7,14,3,4,2,16,3,2,14,8,6,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
728,0,42,18,4,4,3,2,1,6,17,3,3,1,9,3,2,4,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
729,0,38,9,3,2,2,1,2,0,19,3,4,1,3,3,3,2,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
730,0,46,3,1,1,3,4,3,3,12,3,4,1,23,3,3,12,9,4,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
731,0,32,2,3,3,3,1,2,1,13,3,3,1,8,4,3,8,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
732,0,32,5,2,4,2,2,2,3,12,3,1,1,12,2,3,7,1,2,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
733,0,51,26,4,1,3,4,3,2,14,3,3,1,29,2,2,20,6,4,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
734,0,56,1,2,1,3,1,1,2,22,4,4,1,5,3,4,3,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
735,0,54,19,4,3,3,3,2,2,15,3,3,1,16,1,4,9,7,7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
736,1,51,8,4,1,1,3,4,2,15,3,4,0,18,2,3,4,2,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
737,0,36,10,3,4,3,3,1,7,13,3,4,1,15,1,3,12,8,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
738,0,27,8,4,2,3,2,2,1,18,3,1,1,8,3,3,8,7,0,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
739,0,42,2,2,4,3,4,1,0,17,3,4,1,23,3,3,22,6,13,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
740,0,31,5,4,1,3,2,4,1,11,3,1,2,10,2,3,10,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
741,0,44,5,3,3,2,1,3,3,14,3,4,0,7,5,3,5,2,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
742,0,28,7,3,3,3,2,1,0,14,3,4,0,5,5,3,4,2,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
743,1,34,6,2,4,1,1,3,0,16,3,4,1,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
744,0,27,1,2,4,3,1,2,1,11,3,2,1,5,2,3,5,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
745,0,36,3,3,1,2,3,4,0,19,3,3,2,10,2,3,9,7,3,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
746,1,41,4,3,1,3,2,2,1,18,3,3,0,8,5,3,8,7,7,7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
747,0,27,16,4,3,3,1,2,9,14,3,2,1,4,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
748,0,29,23,3,4,3,1,4,9,16,3,4,0,6,4,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
749,0,35,6,1,3,3,1,3,0,14,3,4,0,4,3,3,3,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
750,1,22,3,1,2,3,2,3,0,19,3,1,1,4,3,4,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
751,0,58,5,3,3,2,3,2,2,13,3,4,1,24,3,3,6,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
752,0,33,8,5,4,3,2,3,2,17,3,1,0,14,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
753,1,22,3,4,3,2,1,4,0,11,3,2,1,1,5,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
754,0,27,9,3,4,3,1,2,1,16,3,4,0,7,2,2,7,7,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
755,0,51,9,4,4,3,1,4,3,23,4,2,2,10,4,3,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
756,0,36,1,3,3,3,2,2,0,15,3,1,1,10,2,3,9,7,0,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
757,1,33,10,1,1,1,1,4,7,13,3,1,3,8,2,3,4,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
758,0,39,1,3,3,4,3,4,0,17,3,1,3,19,5,2,18,10,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
759,0,40,8,2,2,3,2,1,2,16,3,2,1,18,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
760,0,39,3,2,3,2,2,3,0,15,3,4,1,11,3,3,10,8,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
761,1,28,2,4,1,3,1,3,2,11,3,3,0,5,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
762,0,29,21,4,2,4,3,1,1,11,3,3,1,10,1,3,10,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
763,0,31,11,4,4,3,1,4,3,19,3,2,1,8,2,3,6,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
764,0,46,1,4,4,3,5,4,9,17,3,4,2,23,0,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
765,0,24,10,3,1,3,1,4,0,14,3,4,1,3,2,3,2,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
766,0,36,3,2,1,3,1,4,5,22,4,1,1,7,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
767,0,34,2,1,4,2,2,3,1,17,3,3,0,10,2,2,10,9,1,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
768,0,41,9,4,3,3,1,1,1,20,4,2,2,5,2,3,5,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
769,0,40,2,3,2,2,2,3,6,22,4,2,1,20,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
770,1,44,3,3,1,3,1,1,4,12,3,3,0,10,4,4,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
771,0,31,26,1,1,3,1,3,1,17,3,4,1,5,1,2,5,2,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
772,0,38,2,4,1,4,2,1,6,12,3,4,0,17,2,3,15,7,4,12,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
773,0,28,10,3,3,3,2,3,3,13,3,4,0,10,4,4,8,7,1,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
774,0,55,2,2,4,1,5,3,4,14,3,4,1,23,5,3,19,9,9,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
775,0,35,8,1,4,4,1,4,1,19,3,4,0,1,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
776,0,54,5,2,1,3,5,1,4,11,3,3,1,24,4,2,4,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
777,1,28,1,2,1,1,1,2,7,13,3,4,0,10,4,3,7,7,3,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
